season,family,gid,plant,replicated,P_rachis_weight,soluble_solids
2018,411,G_5.6.103,1,R3,5,15
2018,411,G_5.6.150,1,R1,7,19.4
2018,411,G_5.6.150,1,R2,6,18.2
2018,411,G_5.6.150,1,R3,5,20
2018,111,G_5.5.90,1,R1,5,20.6
2018,111,G_5.5.90,1,R2,4,15.4
2018,111,G_5.5.90,1,R3,4,17.4
2018,411,G_5.6.144,1,R1,10,19
2018,411,G_5.6.144,1,R2,12,20
2018,411,G_5.6.129,1,R1,6,16.8
2018,411,G_5.6.129,1,R2,6,12
2018,411,G_5.6.129,1,R3,2,12
2018,111,G_5.7.38,1,R1,7,19.8
2018,111,G_5.7.38,1,R2,4,19.6
2018,111,G_5.7.38,1,R3,3,19.2
2018,406,G_5.7.169,1,R1,4,15.2
2018,406,G_5.7.169,1,R2,7,16.4
2018,406,G_5.7.167,1,R1,9,21
2018,406,G_5.7.167,1,R2,5,19
2018,406,G_5.7.167,1,R3,5,19
2018,406,G_5.7.165,1,R1,5,21.2
2018,406,G_5.7.165,1,R2,7,18.8
2018,406,G_5.7.165,1,R3,4,17
2018,111,G_5.7.45,1,R1,3,17
2018,111,G_5.7.45,1,R2,7,16
2018,111,G_5.7.45,1,R3,7,17
2018,111,G_5.7.71,1,R1,10,20.2
2018,111,G_5.7.71,1,R2,8,22
2018,406,G_5.7.128,1,R1,6,15
2018,406,G_5.7.128,1,R2,6,14.4
2018,406,G_5.7.128,1,R3,7,18.2
2018,111,G_5.7.47,1,R1,8,17.2
2018,111,G_5.7.47,1,R2,13,18
2018,111,G_5.7.47,1,R3,11,15.2
2018,406,G_5.7.133,1,R1,3,12
2018,406,G_5.7.133,1,R2,3,17
2018,406,G_5.7.133,1,R3,5,16
2018,111,G_5.7.103,1,R1,10,20
2018,111,G_5.7.103,1,R2,12,19
2018,111,G_5.7.103,1,R3,7,21
2018,411,G_5.1.167,1,R1,5,17.6
2018,411,G_5.1.167,1,R2,6,16.2
2018,406,G_5.1.111,1,R1,9,24
2018,406,G_5.1.111,1,R2,8,24
2018,411,G_5.8.145,1,R1,5,20.4
2018,411,G_5.8.145,1,R2,8,19.4
2018,411,G_5.8.145,1,R3,6,19
2018,411,G_5.8.127,1,R1,9,22
2018,411,G_5.8.127,1,R2,9,19
2018,411,G_5.8.127,1,R3,8,20.5
2018,406,G_5.1.142,1,R1,7,14.2
2018,406,G_5.1.142,1,R2,4,15.8
2018,406,G_5.1.142,1,R3,3,17
2018,406,G_5.1.152,1,R1,4,18.6
2018,406,G_5.1.152,1,R2,6,17.4
2018,411,G_5.8.117,1,R1,5,23.6
2018,411,G_5.8.117,1,R2,3,23
2018,411,G_5.8.104,1,R1,6,19
2018,411,G_5.8.104,1,R2,5,15
2018,406,G_5.1.130,1,R1,4,16.5
2018,406,G_5.1.130,1,R2,8,17
2018,406,G_5.1.130,1,R3,7,17.2
2018,411,G_5.8.101,1,R1,3,21
2018,411,G_5.8.101,1,R2,2,20.4
2018,411,G_5.8.101,1,R3,3,25.2
2018,111,G_5.7.77,1,R1,7,16
2018,111,G_5.7.77,1,R2,9,16
2018,411,G_5.2.138,1,R1,5,14.8
2018,411,G_5.2.138,1,R2,7,15.2
2018,411,G_5.2.138,1,R3,6,15.8
2018,900,G_5.2.10,1,R1,5,14
2018,900,G_5.2.10,1,R2,8,15
2018,900,G_5.2.4,1,R1,6,15.5
2018,900,G_5.2.4,1,R2,5,14
2018,900,G_5.2.4,1,R3,6,17
2018,912,G_5.3.97,1,R1,4,17.6
2018,912,G_5.3.97,1,R2,10,18
2018,912,G_5.3.96,1,R1,8,19
2018,912,G_5.3.96,1,R2,11,18.6
2018,912,G_5.3.40,1,R1,18,21
2018,912,G_5.3.40,1,R2,8,17
2018,900,G_5.3.21,1,R1,7,19
2018,900,G_5.3.21,1,R2,8,21
2018,912,G_5.3.83,1,R1,9,17
2018,912,G_5.3.83,1,R2,9,18
2018,900,G_5.3.7,1,R1,12,18
2018,900,G_5.3.7,1,R2,12,18
2018,912,G_5.3.122,1,R1,11,18
2018,912,G_5.3.122,1,R2,9,18
2018,912,G_5.3.92,1,R1,7,20.6
2018,912,G_5.3.92,1,R2,6,20
2018,912,G_5.3.92,1,R3,7,20
2018,900,G_5.3.1,1,R1,8,18
2018,900,G_5.3.1,1,R2,8,16
2018,900,G_5.3.1,1,R3,4,19.4
2018,912,G_5.3.65,1,R1,9,18
2018,912,G_5.3.65,1,R2,9,17
2018,912,G_5.3.65,1,R3,9,18.5
2018,900,G_5.3.14,1,R1,9,15
2018,900,G_5.3.14,1,R2,8,16
2018,111,G_5.5.68,1,R1,5,15
2018,111,G_5.5.68,1,R2,9,16.2
2018,111,G_5.5.68,1,R3,6,16.2
2018,111,G_5.5.85,1,R1,8,20
2018,111,G_5.5.85,1,R2,11,20.4
2018,111,G_5.5.85,1,R3,10,18
2018,111,G_5.5.95,1,R1,5,20
2018,111,G_5.5.95,1,R2,5,21
2018,111,G_5.5.95,1,R3,8,20
2018,406,G_5.5.119,1,R1,9,14.8
2018,406,G_5.5.119,1,R2,13,16.8
2018,406,G_5.5.119,1,R3,12,16
2018,406,G_5.4.55,1,R1,7,15
2018,406,G_5.4.55,1,R2,6,16
2018,406,G_5.4.64,1,R1,4,15
2018,406,G_5.4.64,1,R2,5,14.2
2018,406,G_5.4.64,1,R3,6,14
2018,406,G_5.4.44,1,R1,6,18
2018,406,G_5.4.44,1,R2,8,21.8
2018,406,G_5.5.160,1,R1,7,16
2018,406,G_5.5.160,1,R2,7,13.6
2018,406,G_5.5.160,1,R3,11,16
2018,406,G_5.5.138,1,R1,5,20.6
2018,406,G_5.5.138,1,R2,7,20
2018,406,G_5.5.138,1,R3,8,19
2018,406,G_5.4.73,1,R1,5,20.2
2018,406,G_5.4.73,1,R2,6,21
2018,406,G_5.4.73,1,R3,3,21.8
2018,406,G_5.4.82,1,R1,8,NA
2018,406,G_5.4.82,1,R2,9,NA
2018,406,G_5.4.82,1,R3,10,NA
2018,406,G_5.5.116,1,R1,7,17.2
2018,406,G_5.5.116,1,R2,6,17
2018,406,G_5.5.116,1,R3,8,17
2018,406,G_5.7.170,1,R1,3,17
2018,406,G_5.7.170,1,R2,8,19
2018,111,G_5.7.121,1,R1,7,19
2018,111,G_5.7.121,1,R2,6,18
2018,111,G_5.7.121,1,R3,4,20.6
2018,406,G_5.7.157,1,R1,7,18
2018,406,G_5.7.157,1,R2,11,22
2018,411,G_5.6.112,1,R1,10,18
2018,411,G_5.6.112,1,R2,10,19
2018,411,G_5.6.112,1,R3,9,21
2018,406,G_5.8.158,1,R1,7,22
2018,406,G_5.8.158,1,R2,7,22
2018,406,G_5.8.158,1,R3,6,21
2018,411,G_5.8.116,1,R1,5,13.4
2018,411,G_5.8.116,1,R2,3,18.6
2018,411,G_5.8.116,1,R3,3,16
2018,411,G_5.8.148,1,R1,6,18
2018,411,G_5.8.148,1,R2,7,20
2018,411,G_5.8.148,1,R3,3,20
2018,900,G_5.9.109,1,R1,9,18
2018,900,G_5.9.109,1,R2,10,19
2018,900,G_5.9.109,1,R3,9,18
2018,411,G_5.8.82,1,R1,5,21
2018,411,G_5.8.82,1,R2,2,20
2018,411,G_5.8.82,1,R3,2,19
2018,411,G_5.8.65,1,R1,4,17.8
2018,411,G_5.8.65,1,R2,2,16.8
2018,411,G_5.8.65,1,R3,2,19.2
2018,411,G_5.8.114,1,R1,3,20
2018,411,G_5.8.114,1,R2,8,19
2018,411,G_5.8.114,1,R3,4,22
2018,111,G_5.7.52,1,R1,4,21
2018,111,G_5.7.52,1,R2,4,21.2
2018,111,G_5.7.52,1,R3,9,20.8
2018,900,G_5.9.123,1,R1,4,23
2018,900,G_5.9.123,1,R2,8,25
2018,900,G_5.9.112,1,R1,1,23
2018,900,G_5.9.112,1,R2,2,24
2018,900,G_5.9.104,1,R1,3,19
2018,900,G_5.9.104,1,R2,2,20
2018,900,G_5.9.104,1,R3,1,17
2018,900,G_5.9.117,1,R1,6,20.6
2018,900,G_5.9.117,1,R2,6,20
2018,900,G_5.9.117,1,R3,6,20.6
2018,912,G_5.9.160,1,R1,9,19
2018,912,G_5.9.160,1,R2,9,20
2018,912,G_5.9.153,1,R1,6,19
2018,912,G_5.9.153,1,R2,6,16.2
2018,912,G_5.9.153,1,R3,6,18.6
2018,900,G_5.9.128,1,R1,6,22
2018,900,G_5.9.128,1,R2,5,22.4
2018,900,G_5.9.128,1,R3,6,23
2018,912,G_5.9.162,1,R1,9,20
2018,912,G_5.9.162,1,R2,16,19
2018,912,G_5.9.162,1,R3,13,20
2018,900,G_5.9.124,1,R1,8,20
2018,900,G_5.9.124,1,R2,5,20
2018,900,G_5.9.124,1,R3,7,21
2018,900,G_5.9.131,1,R1,2,22
2018,900,G_5.9.131,1,R2,2,21
2018,900,G_5.9.131,1,R3,4,20
2018,406,G_5.4.69,1,R1,3,19
2018,406,G_5.4.69,1,R2,4,20
2018,406,G_5.4.69,1,R3,4,20
2018,406,G_5.4.60,1,R1,10,20.6
2018,406,G_5.4.60,1,R2,4,22.4
2018,406,G_5.4.60,1,R3,5,24
2018,406,G_5.4.71,1,R1,7,19.2
2018,406,G_5.4.71,1,R2,4,21
2018,406,G_5.4.71,1,R3,5,21
2018,406,G_5.4.114,1,R1,6,17.4
2018,406,G_5.4.114,1,R2,8,18.2
2018,406,G_5.4.114,1,R3,6,20
2018,912,G_5.3.60,1,R1,4,17.8
2018,912,G_5.3.60,1,R2,9,19
2018,912,G_5.3.60,1,R3,6,15
2018,406,G_5.4.97,1,R1,6,19
2018,406,G_5.4.97,1,R2,4,21
2018,406,G_5.5.123,1,R1,4,22
2018,406,G_5.5.123,1,R2,1,21
2018,406,G_5.4.126,1,R1,6,21
2018,406,G_5.4.126,1,R2,7,21
2018,406,G_5.4.126,1,R3,8,19
2018,406,G_5.1.64,1,R1,12,24
2018,406,G_5.1.64,1,R2,6,23
2018,406,G_5.1.64,1,R3,11,21.6
2018,900,G_5.3.18,1,R1,6,18
2018,900,G_5.3.18,1,R2,9,17.4
2018,900,G_5.3.18,1,R3,12,19.2
2018,900,G_5.3.31,1,R1,7,19
2018,900,G_5.3.31,1,R2,12,20
2018,900,G_5.3.31,1,R3,15,20
2018,111,G_5.4.164,1,R1,4,19
2018,111,G_5.4.164,1,R2,6,20
2018,111,G_5.4.164,1,R3,4,22
2018,406,G_5.1.151,1,R1,6,19
2018,406,G_5.1.151,1,R2,3,19.4
2018,900,G_5.9.122,1,R1,7,23.2
2018,900,G_5.9.122,1,R2,9,20
2018,900,G_5.9.122,1,R3,9,20.4
2018,411,G_5.8.83,1,R1,3,17
2018,411,G_5.8.83,1,R2,4,17.5
2018,411,G_5.8.83,1,R3,3,15
2018,900,G_5.9.115,1,R1,5,21
2018,900,G_5.9.115,1,R2,3,18.8
2018,900,G_5.9.115,1,R3,10,17.8
2018,900,G_5.9.150,1,R1,4,17
2018,900,G_5.9.150,1,R2,6,16
2018,929,G_5.10.128,1,R1,10,22.4
2018,411,G_5.8.107,1,R1,8,22
2018,411,G_5.8.107,1,R2,6,20
2018,411,G_5.8.107,1,R3,10,19.8
2018,411,G_5.8.147,1,R1,3,23
2018,411,G_5.8.147,1,R2,3,22
2018,111,G_5.7.46,1,R1,3,23
2018,111,G_5.7.46,1,R2,4,21
2018,111,G_5.7.46,1,R3,2,24.8
2018,406,G_5.4.110,1,R1,2,24
2018,406,G_5.4.110,1,R2,1,23
2018,406,G_5.4.110,1,R3,1,24
2018,406,G_5.4.125,1,R1,4,19.6
2018,406,G_5.4.125,1,R2,3,20.4
2018,912,G_5.3.106,1,R1,7,17
2018,912,G_5.3.106,1,R2,7,17
2018,912,G_5.3.106,1,R3,8,18
2018,912,G_5.9.156,1,R1,8,16
2018,912,G_5.9.156,1,R2,10,16
2018,912,G_5.9.156,1,R3,6,17
2018,900,G_5.9.143,1,R1,10,16
2018,900,G_5.9.143,1,R2,5,18
2018,900,G_5.9.134,1,R1,5,17
2018,900,G_5.9.134,1,R2,8,16.8
2018,900,G_5.9.134,1,R3,8,18
2018,900,G_5.9.125,1,R1,5,16
2018,900,G_5.9.125,1,R2,6,19.4
2018,900,G_5.9.125,1,R3,8,16
2018,406,G_5.4.103,1,R1,3,18.6
2018,406,G_5.4.103,1,R2,3,15
2018,406,G_5.4.103,1,R3,3,15.2
